article_id,cluster
649327001,11
649328001,2
649331002,8
649331004,6
649337003,2
649337005,2
649340001,5
649347003,7
649347004,6
649353001,8
649353002,8
649356001,7
649356002,7
649356003,6
649356006,7
649356007,7
649356009,2
649357001,6
649369002,6
649382001,15
649382002,2
649383001,6
649395001,7
649395002,7
649397001,5
649397002,13
649397003,5
649397004,5
649397005,13
649397006,13
649397010,5
649397011,5
649397012,13
649397014,5
649397015,18
649397016,13
649400001,19
649400002,19
649400003,19
649400005,19
649407001,8
649407002,15
649407003,8
649414001,0
649425001,0
649428001,16
649428002,16
649435001,1
649437001,16
649437002,16
649437007,19
649437009,16
649437010,16
649437011,16
649439001,17
649439002,8
649439005,17
649439006,17
649439007,17
649440001,17
649440002,16
649440003,17
649440006,17
649440007,17
649440010,17
649440012,17
649440013,17
649440014,16
649440015,17
649440017,17
649440019,16
649440020,17
649440021,17
649440022,17
649440023,17
649440024,17
649440025,17
649440026,17
649440029,16
649440030,17
649440034,15
649440035,10
649440036,17
649440037,16
649440041,15
649440042,17
649440043,15
649440044,17
649440048,16
649440052,15
649440055,8
649445001,19
649445003,7
649445004,9
649447002,17
649453001,11
649455001,0
649456001,8
649475001,6
649475002,15
649477001,8
649477002,8
649489001,6
649491003,5
649492005,13
649492006,13
649492009,7
649494002,8
649494004,8
649494005,8
649495001,13
649495002,13
649507002,11
649507006,11
649508002,7
649509001,16
649510001,6
649510002,6
649514001,6
649514002,6
649514004,6
649521002,15
649536001,12
649538001,5
649544001,13
649551006,7
649551007,7
649551008,7
649551009,7
649551010,7
649551014,7
649551015,7
649551016,7
649551017,7
649551018,7
649551019,7
649553005,7
649553009,7
649553010,7
649555001,7
649555002,7
649555003,7
649555007,7
649578001,7
649591001,6
649591002,6
649592001,6
649594001,11
649597001,8
649598001,6
649599001,6
649600001,6
649600002,6
649602001,5
649603001,11
649608005,13
649615005,11
649615007,11
649616001,11
649622001,6
649622002,6
649622006,7
649622007,6
649622008,6
649631001,13
649662002,19
649664001,1
649664002,1
649665001,19
649667001,6
649667002,6
649669002,19
649669003,19
649671001,1
649671002,1
649671004,1
649671005,1
649671008,1
649671009,12
649671010,1
649677002,19
649677003,19
649683001,1
649684001,19
649684002,19
649690001,19
649690002,19
649690004,19
649697010,12
649698001,1
649702008,11
649721001,6
649732001,8
649732002,2
649732003,8
649735002,2
649737001,2
649740001,5
649740002,5
649743001,2
649746001,1
649751001,11
649751002,12
649751003,11
649888001,6
649888002,12
649888003,6
649888010,8
649894001,8
649895001,8
649900001,6
649922003,8
649922004,13
649922005,13
649922006,15
649977001,6
649984001,13
650004001,2
650005001,2
650005002,2
650005003,2
650037001,19
650040001,19
650040003,19
650054002,13
650054003,15
650065001,9
650067001,9
650067002,17
650067003,17
650067004,7
650071001,18
650103001,13
650103002,18
650103003,18
650103004,18
650104001,9
650104003,9
650104004,9
650104005,9
650104007,9
650122001,6
650122002,6
650122003,6
650122004,6
650122005,6
650122012,6
650130001,17
650138001,9
650166002,12
650181001,1
650190002,18
650191001,0
650193001,19
650193004,19
650203001,1
650212001,7
650213001,6
650258002,6
650269001,2
650271001,8
650274001,19
650274003,19
650274004,19
650279001,19
650279002,19
650365001,6
650365002,6
650370002,1
650375001,18
650382001,9
650384001,9
650388001,2
650418001,9
650433001,6
650438002,18
650441001,6
650447001,18
650447002,18
650449001,18
650451001,7
650456001,18
650458003,18
650458004,18
650458005,18
650470001,8
650470002,8
650489001,5
650494003,18
650500001,8
650500003,8
650502002,18
650502004,5
650503005,8
650503007,8
650504001,18
650505001,19
650505002,19
650506001,19
650506002,19
650506004,19
650506007,19
650506008,19
650509003,18
650511003,7
650512001,0
650515001,7
650517001,18
650521001,16
650525001,5
650525002,5
650526001,18
650530001,18
650531001,13
650533001,16
650534001,8
650534002,8
650536001,8
650536002,15
650538001,0
650539001,13
650543001,16
650544001,0
650544005,0
650570001,5
650570002,13
650570003,13
650578001,15
650578004,13
650578005,13
650607001,12
650607002,1
650612001,8
650614001,8
650614002,15
650614003,8
650614004,15
650618001,0
650626001,18
650628001,13
650640001,15
650643004,18
650643005,18
650643007,18
650653002,18
650653003,18
650657001,8
650657002,8
650658002,18
650658003,18
650664001,19
650664003,15
650672001,13
650672002,13
650673001,2
650673002,2
650676001,13
650676002,13
650677003,16
650677004,16
650678001,2
650678002,2
650678003,2
650678004,6
650678005,6
650682001,8
650682004,15
650682005,8
650685001,13
650685006,13
650693001,13
650696002,1
650698001,15
650699001,12
650701001,17
650701002,17
650701003,16
650707001,6
650710001,7
650713001,2
650713003,17
650714001,13
650722001,13
650734001,18
650734005,7
650734006,7
650734007,5
650734010,5
650735001,6
650735003,2
650759001,16
650759003,16
650759004,16
650759005,16
650759008,8
650759010,17
650759011,8
650768001,7
650768002,7
650770001,5
650790001,7
650790002,6
650790003,6
650790004,6
650790005,6
650790006,11
650790007,11
650798002,6
650798003,7
650798005,8
650798006,8
650798007,11
650799002,6
650799003,6
650799004,6
650800002,6
650800003,11
650800005,8
650800006,11
650800007,11
650801002,8
650801003,11
650801005,6
650801006,8
650802002,8
650802003,8
650831001,18
650833002,11
650833004,11
650859001,11
650861001,7
650861002,6
650861003,6
650861004,7
650882001,11
650891002,13
650926002,16
650939001,8
650941001,6
650951001,8
650951002,16
650971001,9
650971003,9
650971004,9
650974001,5
650974002,18
650974003,13
650974007,13
650977001,9
650977002,9
650979001,6
650979002,2
650998001,6
651001001,7
651003001,7
651003002,6
651015001,13
651025001,8
651027002,9
651027003,9
651027004,9
651030001,9
651030002,9
651030003,9
651030005,9
651030006,9
651030007,9
651030008,9
651030009,9
651030011,9
651030012,9
651030015,9
651034001,16
651034002,16
651037001,5
651059001,8
651059002,8
651066001,8
651072001,13
651076001,13
651076002,13
651082004,15
651082008,16
651082010,8
651082011,8
651089001,16
651091001,8
651110001,0
651125001,18
651133001,13
651133002,13
651155001,7
651155003,7
651165001,2
651168001,5
651177001,6
651198001,12
651200001,2
651206001,1
651220001,7
651221001,11
651221002,7
651222001,13
651222002,15
651222005,13
651226001,7
651232001,7
651234001,13
651242001,8
651242002,2
651242003,8
651244001,8
651244002,15
651244003,2
651244004,15
651245001,15
651245002,17
651245007,15
651253001,17
651253002,15
651253004,15
651253005,17
651256001,19
651258001,18
651264001,5
651265002,8
651266001,6
651272001,6
651272002,2
651272003,6
651272004,2
651272005,15
651273001,2
651273002,8
651273003,8
651273004,2
651275001,7
651275002,2
651275003,2
651276001,19
651276002,15
651276003,15
651282001,15
651285001,15
651285002,16
651289002,1
651289005,12
651291001,8
651291003,11
651291004,11
651300001,2
651300002,2
651300003,5
651300004,5
651300005,5
651306001,6
651306003,6
651321001,15
651321002,8
651321003,15
651327001,5
651327002,5
651329001,6
651330003,15
651330004,15
651334001,8
651334005,16
651334006,15
651335001,16
651335004,16
651335008,16
651336001,8
651336002,8
651336004,17
651337001,5
651337004,5
651344001,7
651344003,5
651344007,7
651344008,5
651344012,6
651344013,7
651345002,5
651345004,5
651345005,6
651346001,6
651346002,6
651346003,6
651346004,6
651348001,15
651348002,8
651348005,13
651350001,8
651350002,15
651353001,6
651353002,6
651361001,17
651361002,17
651361003,17
651368001,8
651368002,8
651368005,15
651369001,8
651369002,8
651369005,15
651374001,13
651382001,13
651399001,13
651413001,15
651424001,13
651424003,13
651433001,8
651445001,16
651456001,13
651456002,13
651456003,13
651456004,15
651456005,13
651456011,13
651456012,13
651456013,13
651456014,5
651456015,13
651461001,6
651461003,6
651461004,6
651461005,6
651461006,6
651464001,8
651464002,8
651464005,8
651464006,8
651465001,7
651465002,17
651465003,7
651465004,7
651465005,13
651475001,5
651483001,18
651490001,2
651490002,6
651490003,6
651490004,6
651490005,2
651491001,6
651493001,7
651504002,8
651506001,18
651512001,18
651514001,18
651517001,0
651517002,0
651520001,18
651524001,18
651538001,0
651548001,18
651558001,2
651558002,2
651558003,2
651558004,6
651558005,5
651558006,5
651558007,2
651558008,6
651558009,5
651558010,2
651558012,6
651558013,6
651558014,5
651558016,5
651558017,5
651558020,15
651558021,5
651560004,6
651564006,8
651567001,6
651567003,6
651579001,1
651582001,18
651584001,1
651584005,1
651591001,13
651595001,7
651596001,19
651600001,18
651610001,15
651612001,15
651613001,6
651614001,9
651619001,6
651622001,18
651623001,18
651624001,7
651625001,18
651626001,7
651637001,15
651637002,13
651639001,13
651645003,16
651645004,16
651649001,15
651649002,8
651671001,18
651671002,5
651671003,18
651685002,1
651685004,16
651687001,15
651687002,13
651690001,13
651690003,13
651692001,19
651697001,13
651697002,13
651697003,5
651697004,13
651702001,5
651723001,13
651723002,13
651724001,13
651724002,13
651724003,15
651754001,16
651756001,16
651756002,16
651787001,7
651788001,18
651791001,18
651792001,7
651793001,2
651793002,2
651793004,2
651793005,2
651794001,18
651802001,8
651809001,2
651809002,2
651809003,2
651809004,2
651810001,2
651814001,9
651827004,2
651841001,19
651841002,19
651845001,13
651845002,13
651846003,15
651849001,19
651859001,18
651859003,18
651862001,8
651862003,8
651862006,8
651862008,8
651863001,6
651863002,6
651863003,6
651863004,2
651863005,6
651863006,6
651865001,18
651869001,8
651869002,15
651869003,15
651869005,8
651869007,17
651881001,0
651882001,6
651882002,15
651893001,6
651893002,6
651893003,15
651893004,7
651893005,15
651898001,6
651898002,2
651898003,2
651898004,6
651899003,6
651899004,9
651901001,18
651902001,7
651902002,7
651902003,2
651902004,7
651905005,2
651905007,2
651905008,2
651911001,6
651911002,6
651911003,9
651912001,6
651912002,6
651913001,6
651913002,6
651913003,6
651933001,15
651935001,7
651935002,7
651946001,7
651946002,7
651946003,7
651952001,5
651952002,5
651952003,6
651954001,7
651955001,18
651964001,5
651972001,2
651972002,7
651972005,6
651982001,18
651982002,18
651993001,7
651993002,6
651993003,7
652000001,2
652000002,7
652000003,2
652000004,2
652000008,2
652000009,2
652000012,7
652000014,5
652002001,16
652002002,8
652007001,6
652008001,8
652008002,2
652008003,8
652008004,8
652008006,8
652009001,2
652009003,2
652016001,9
652016002,9
652019001,2
652019002,2
652019003,2
652019004,2
652029001,15
652029003,15
652031001,7
652033001,18
652035001,7
652035002,7
652035003,7
652037001,7
652045001,7
652045002,7
652045003,7
652045007,7
652050001,2
652050003,7
652054001,12
652054002,12
652057001,7
652057003,6
652060001,5
652060003,5
652060004,7
652063001,1
652067001,7
652069001,1
652071001,0
652075001,7
652075002,15
652078001,9
652078002,9
652082001,0
652083001,0
652089001,7
652090001,8
652090002,8
652094001,1
652095001,6
652095002,2
652096001,9
652096002,9
652101001,0
652113001,6
652113002,2
652113003,2
652113006,6
652113007,6
652113008,2
652123001,6
652132001,0
652138001,6
652138002,6
652138003,6
652142002,9
652146001,17
652146002,17
652165002,8
652166001,9
652168001,8
652179003,13
652179004,13
652184001,8
652192001,17
652196002,6
652198003,13
652203002,8
652203003,15
652205001,15
652205002,15
652211001,12
652214003,8
652218001,8
652221001,8
652221002,17
652221003,17
652221004,17
652224001,13
652227001,15
652228001,5
652229001,6
652230001,8
652237001,2
652237002,2
652241001,13
652242001,6
652246001,6
652246005,6
652246006,6
652268001,1
652269001,8
652269004,15
652270004,1
652274001,1
652275001,1
652277001,16
652307004,5
652307005,5
652307006,6
652307008,5
652307009,5
652307010,5
652322001,16
652334001,8
652337001,8
652346001,19
652346002,19
652349001,8
652349002,8
652355001,15
652355009,2
652355010,15
652356001,19
652356002,19
652356003,19
652356004,19
652356005,19
652356006,19
652356007,19
652356008,19
652356009,19
652356010,19
652356011,19
652356013,19
652356014,19
652356015,19
652356018,19
652356019,19
652356024,19
652356026,19
652356027,19
652356029,19
652356031,19
652356036,19
652356044,19
652356046,19
652356047,19
652356055,19
652356059,19
652356063,19
652356065,19
652356069,19
652356072,19
652356074,19
652356076,19
652356081,19
652356082,19
652357002,2
652361001,8
652361002,15
652361003,8
652361004,15
652365001,19
652365002,19
652365003,19
652365004,19
652365005,19
652365012,19
652367001,13
652367002,13
652367003,13
652367004,15
652367005,13
652371001,19
652377001,9
652377002,9
652377003,9
652377004,9
652377005,12
652377008,12
652377010,9
652377011,9
652377012,9
652377017,12
652377020,9
652377021,9
652377022,9
652377024,9
652377025,9
652377026,9
652385001,15
652413001,18
652413002,18
652418001,9
652418002,9
652434001,16
652440002,7
652544001,12
652554001,5
652570001,19
652588001,15
652591001,12
652596001,15
652596002,8
652598001,12
652600002,1
652609001,12
652616001,8
652617001,1
652617003,1
652619001,6
652631001,16
652635001,12
652647002,1
652650001,8
652655001,17
652655003,5
652657001,19
652664002,2
652671001,19
652671004,19
652696001,19
652701002,18
652701003,18
652701004,5
652705003,5
652705004,5
652705005,7
652708001,19
652708002,19
652711003,5
652711004,5
652729001,18
652730001,1
652730003,1
652730004,10
652730006,13
652730010,1
652730012,1
652730013,16
652730016,16
652731001,1
652731003,1
652731006,1
652731007,1
652731008,1
652731009,1
652731013,1
652731014,1
652731019,1
652731023,1
652731025,1
652731028,1
652731029,1
652731033,1
652731036,1
652731038,1
652731039,1
652731047,1
652731048,1
652732001,18
652738001,1
652742001,13
652742003,13
652742004,13
652745001,15
652746001,13
652746002,13
652747001,5
652747002,13
652747005,18
652747006,5
652763001,7
652776001,5
652780001,8
652783001,15
652783004,16
652787001,8
652794001,13
652794002,13
652840001,7
652844001,15
652846001,13
652847002,2
652847003,2
652848001,6
652848002,6
652849001,7
652850001,7
652850004,7
652851002,5
652852002,5
652853003,2
652854003,2
652855001,6
652855002,7
652855003,6
652857002,7
652857004,15
652862001,5
652869001,13
652873002,16
652881002,15
652886001,17
652886002,17
652895001,2
652901002,13
652901003,15
652910001,0
652924001,1
652924004,10
652924005,12
652924006,12
652924008,1
652924010,12
652924011,1
652924012,12
652924014,1
652924023,12
652924041,12
652938002,1
652946001,12
652947002,12
652953001,18
652956001,19
652956002,19
652957001,7
652957002,7
652961004,8
652961005,8
652972001,11
652974005,1
652978001,7
652978002,7
652991001,12
652996001,8
652998001,12
652999001,16
653004001,18
653018001,8
653032007,6
653053001,6
653055002,11
653055003,11
653082001,5
653082002,6
653084001,8
653084002,15
653102001,13
653102002,13
653108001,5
653114001,1
653114002,1
653114005,12
653118001,5
653122001,8
653122002,8
653123002,15
653123003,16
653125001,8
653127002,16
653128001,5
653145002,12
653145003,1
653145006,1
653145007,19
653145008,12
653145010,12
653151001,13
653151002,13
653151004,5
653151005,5
653184001,5
653185001,17
653187001,11
653187002,8
653188001,9
653188002,17
653188003,9
653188004,9
653188005,9
653188006,9
653188008,9
653188009,9
653188010,9
653188011,9
653188016,9
653188017,9
653188018,9
653188022,12
653188023,9
653188024,9
653188025,9
653188026,9
653188027,9
653188031,9
653188032,9
653201001,6
653208001,8
653208002,15
653208004,15
653208008,16
653208009,8
653208010,16
653208011,17
653210006,8
653210008,16
653210010,16
653210011,16
653215002,8
653216001,13
653219001,16
653220001,8
653221001,16
653221002,15
653222001,8
653223001,8
653224001,8
653225001,16
653228001,8
653228002,15
653229001,17
653229002,17
653229003,8
653233001,13
653234001,19
653234002,19
653248001,5
653248003,13
653249001,15
653255001,8
653259001,5
653275002,16
653275005,10
653275006,15
653275007,16
653275008,15
653275010,17
653275011,13
653275012,15
653275013,13
653275015,13
653275019,16
653275020,16
653275022,16
653275023,13
653275024,15
653275025,13
653275027,13
653275028,15
653275031,16
653275035,16
653275038,16
653275039,13
653275042,16
653275047,17
